OrderNumber,OrderDate,Customer Name Index,Channel,Currency Code,Warehouse Code,Delivery Region Index,Product Description Index,Order Quantity,Unit Price,Line Total,Total Unit Cost
SO - 0007208,2015-08-05,71,Wholesale,USD,AXW291,683,5,9,1916.2,17245.8,1034.748
SO - 0010781,2015-08-05,162,Wholesale,USD,AXW291,917,14,8,984.9,7879.2,827.3159999999999
SO - 0008938,2015-08-05,34,Wholesale,USD,GUT930,493,24,6,2646.5,15879.0,1243.855
SO - 0010470,2015-08-05,110,Distributor,USD,AXW291,122,25,11,1125.6000000000001,12381.600000000002,619.0800000000002
SO - 0009850,2015-08-05,131,Distributor,USD,AXW291,627,26,8,207.70000000000002,1661.6000000000001,93.465
SO - 0008756,2015-08-05,61,Wholesale,USD,GUT930,623,13,8,2633.1,21064.8,1922.1629999999998
SO - 0002839,2015-08-05,72,Wholesale,USD,AXW291,26,29,6,931.3000000000001,5587.8,474.963
SO - 0003450,2015-08-05,34,Wholesale,USD,AXW291,845,24,10,254.6,2546.0,178.22
SO - 0003714,2015-08-05,156,Distributor,USD,AXW291,741,13,11,1192.6000000000001,13118.600000000002,536.6700000000001
SO - 0004901,2015-08-05,129,Wholesale,USD,AXW291,646,26,9,254.6,2291.4,188.404
SO - 0006554,2015-08-05,74,Wholesale,USD,NXH382,104,3,5,2224.4,11122.0,1267.908
SO - 0010574,2015-08-05,6,Wholesale,USD,AXW291,417,22,5,227.8,1139.0,157.182
SO - 0009995,2015-08-05,172,Wholesale,USD,AXW291,860,7,5,3678.3,18391.5,2427.6780000000003
SO - 0003483,2015-08-05,45,Wholesale,USD,GUT930,52,25,5,2438.8,12194.0,1341.3400000000001
SO - 0005921,2015-08-05,134,Distributor,USD,GUT930,855,25,5,2566.1,12830.5,1796.2699999999998
SO - 0007083,2015-08-05,13,Wholesale,USD,NXH382,512,26,11,978.2,10760.2,538.0100000000001
SO - 0010764,2015-08-05,91,Distributor,USD,GUT930,753,1,11,227.8,2505.8,100.232
SO - 000636,2015-08-05,61,Distributor,USD,AXW291,93,11,10,6391.8,63918.0,5113.4400000000005
SO - 0002345,2015-08-05,162,Wholesale,USD,GUT930,823,22,12,1922.9,23074.800000000003,1172.969
SO - 0006444,2015-08-05,155,Wholesale,USD,AXW291,579,13,12,241.20000000000002,2894.4,149.544
SO - 0007688,2015-08-05,9,Distributor,USD,FLR025,886,2,9,1775.5,15979.5,1260.605
SO - 0010350,2015-08-05,74,Distributor,USD,AXW291,927,6,11,1112.2,12234.2,656.198
SO - 0009905,2015-08-05,50,Wholesale,USD,AXW291,844,30,12,3872.6,46471.2,1549.04
SO - 0009080,2015-08-05,48,Distributor,USD,NXH382,165,26,12,2505.8,30069.600000000002,1904.4080000000001
SO - 000139,2015-08-05,39,Wholesale,USD,AXW291,447,27,6,3497.4,20984.4,1958.5440000000003
SO - 000873,2015-08-05,117,Export,USD,NXH382,573,20,11,2592.9,28521.9,1400.1660000000002
SO - 0001046,2015-08-05,26,Distributor,USD,AXW291,204,26,6,690.1,4140.6,400.258
SO - 0001307,2015-08-05,137,Export,USD,AXW291,478,11,12,6371.7,76460.4,4460.19
SO - 0002569,2015-08-05,77,Wholesale,USD,GUT930,596,8,11,1762.1000000000001,19383.100000000002,1321.575
SO - 0002853,2015-08-05,53,Wholesale,USD,GUT930,91,14,8,2653.2000000000003,21225.600000000002,1830.708
SO - 0007275,2015-08-05,149,Wholesale,USD,AXW291,12,14,9,2318.2000000000003,20863.800000000003,1089.554
SO - 0007572,2015-08-05,89,Wholesale,USD,AXW291,243,5,12,1065.3,12783.599999999999,458.07899999999995
SO - 0008745,2015-08-05,105,Wholesale,USD,AXW291,2,26,6,931.3000000000001,5587.8,447.024
SO - 0010310,2015-08-05,61,Export,USD,AXW291,53,26,7,5125.5,35878.5,3792.87
SO - 0001639,2015-08-05,124,Wholesale,USD,AXW291,855,19,8,1018.4,8147.2,437.912
SO - 0003051,2015-08-05,4,Wholesale,USD,FLR025,747,16,5,5440.400000000001,27202.000000000004,2393.7760000000003
SO - 0003317,2015-08-05,40,Wholesale,USD,AXW291,582,18,12,2807.3,33687.600000000006,1908.9640000000002
SO - 0005474,2015-08-05,32,Distributor,USD,GUT930,247,13,11,4020.0,44220.0,3417.0
SO - 0006128,2015-08-05,159,Distributor,USD,GUT930,697,25,8,2639.8,21118.4,1689.4720000000002
SO - 0006430,2015-08-05,161,Distributor,USD,NXH382,203,17,10,1112.2,11122.0,500.49
SO - 0006752,2015-08-05,77,Wholesale,USD,AXW291,547,13,11,3906.1,42967.1,3203.002
SO - 0008015,2015-08-05,52,Wholesale,USD,FLR025,624,17,10,207.70000000000002,2077.0,122.543
SO - 0008685,2015-08-05,50,Distributor,USD,AXW291,987,26,8,2499.1,19992.8,1774.3609999999999
SO - 0010687,2015-08-05,113,Export,USD,GUT930,291,15,9,1038.5,9346.5,695.7950000000001
SO - 0009044,2015-08-05,124,Wholesale,USD,NXH382,641,7,8,6552.6,52420.8,3866.034
SO - 0008278,2015-08-05,112,Distributor,USD,AXW291,508,25,11,964.8000000000001,10612.800000000001,685.008
SO - 0001715,2015-08-06,67,Wholesale,USD,AXW291,87,12,6,3296.4,19778.4,2505.264
SO - 0003641,2015-08-06,118,Wholesale,USD,AXW291,18,25,7,2211.0,15477.0,1392.93
SO - 0003917,2015-08-06,103,Export,USD,AXW291,674,26,9,737.0,6633.0,523.27
SO - 0004161,2015-08-06,146,Wholesale,USD,AXW291,38,5,7,5219.3,36535.1,3601.317
SO - 0006084,2015-08-06,36,Wholesale,USD,AXW291,874,14,5,1742.0,8710.0,1463.28
SO - 0010638,2015-08-06,130,Distributor,USD,GUT930,770,25,7,1909.5,13366.5,1145.7
SO - 000717,2015-08-06,58,Wholesale,USD,AXW291,278,22,5,2291.4,11457.0,1581.066
SO - 0001592,2015-08-06,90,Wholesale,USD,GUT930,872,21,7,3061.9,21433.3,2051.473
SO - 0001884,2015-08-06,44,Export,USD,AXW291,676,14,5,2445.5,12227.5,1222.75
SO - 0002245,2015-08-06,135,Wholesale,USD,FLR025,669,18,9,174.20000000000002,1567.8000000000002,125.424
SO - 0003710,2015-08-06,30,Export,USD,AXW291,920,10,9,2418.7000000000003,21768.300000000003,1547.9680000000003
SO - 0004763,2015-08-06,6,Export,USD,AXW291,167,5,7,837.5,5862.5,653.25
SO - 0006578,2015-08-06,102,Wholesale,USD,AXW291,374,25,10,1072.0,10720.0,761.12
SO - 0006800,2015-08-06,33,Export,USD,NXH382,124,3,11,2519.2000000000003,27711.200000000004,1058.064
SO - 0008046,2015-08-06,22,Distributor,USD,AXW291,191,15,9,1949.7,17547.3,857.868
SO - 0009709,2015-08-06,127,Wholesale,USD,AXW291,732,5,8,2680.0,21440.0,2251.2
SO - 0003812,2015-08-06,45,Distributor,USD,FLR025,805,25,6,214.4,1286.4,145.792
SO - 0007650,2015-08-06,162,Wholesale,USD,FLR025,665,2,11,5239.400000000001,57633.40000000001,3824.762
SO - 0005562,2015-08-06,42,Wholesale,USD,NXH382,283,12,7,3953.0,27671.0,1976.5
SO - 0006682,2015-08-06,54,Wholesale,USD,AXW291,534,14,12,3664.9,43978.8,2198.94
SO - 0006893,2015-08-06,132,Distributor,USD,GUT930,416,15,8,3852.5,30820.0,2311.5
SO - 0006907,2015-08-06,7,Distributor,USD,AXW291,45,5,11,850.9,9359.9,714.756
SO - 0007810,2015-08-06,73,Wholesale,USD,GUT930,787,2,12,6137.2,73646.4,3498.2039999999997
SO - 0008597,2015-08-06,102,Distributor,USD,GUT930,365,25,5,1768.8,8844.0,972.84
SO - 0008333,2015-08-06,53,Wholesale,USD,AXW291,134,30,10,1876.0,18760.0,1106.84
SO - 0008312,2015-08-06,31,Wholesale,USD,NXH382,524,25,9,1862.6000000000001,16763.4,1192.064
SO - 0001959,2015-08-06,149,Export,USD,NXH382,699,15,8,2512.5,20100.0,1306.5
SO - 0005036,2015-08-06,106,Wholesale,USD,AXW291,805,20,8,3128.9,25031.2,1439.294
SO - 0010595,2015-08-06,98,Wholesale,USD,AXW291,515,26,5,3892.7000000000003,19463.5,2763.817
SO - 0009654,2015-08-06,20,Wholesale,USD,GUT930,494,20,11,3088.7000000000003,33975.700000000004,1945.881
SO - 0002349,2015-08-06,99,Distributor,USD,NXH382,680,26,7,1688.4,11818.800000000001,1181.8799999999999
SO - 0004364,2015-08-06,57,Wholesale,USD,AXW291,439,26,5,1876.0,9380.0,1050.5600000000002
SO - 0004412,2015-08-06,168,Distributor,USD,NXH382,147,26,9,1065.3,9587.699999999999,607.2209999999999
SO - 0006617,2015-08-06,141,Distributor,USD,AXW291,277,4,12,4013.3,48159.600000000006,2568.512
SO - 0007834,2015-08-06,113,Distributor,USD,NXH382,576,15,8,3899.4,31195.2,1637.748
SO - 0001505,2015-08-07,105,Distributor,USD,AXW291,286,30,10,2941.3,29413.0,2500.105
SO - 0001669,2015-08-07,11,Wholesale,USD,AXW291,264,26,9,1031.8,9286.199999999999,598.444
SO - 0001713,2015-08-07,163,Distributor,USD,AXW291,208,14,11,1058.6000000000001,11644.600000000002,561.0580000000001
SO - 0006517,2015-08-07,171,Wholesale,USD,AXW291,184,25,11,227.8,2505.8,134.402
SO - 0007152,2015-08-07,160,Wholesale,USD,AXW291,518,5,6,1051.9,6311.400000000001,483.8740000000001
SO - 0010723,2015-08-07,31,Export,USD,NXH382,660,16,11,234.5,2579.5,157.115
SO - 0008100,2015-08-07,38,Wholesale,USD,AXW291,969,26,7,1715.2,12006.4,806.144
SO - 0008325,2015-08-07,76,Distributor,USD,NXH382,263,25,12,1172.5,14070.0,539.35
SO - 0001762,2015-08-07,32,Distributor,USD,NXH382,414,5,7,1319.9,9239.300000000001,963.527
SO - 0001859,2015-08-07,13,Wholesale,USD,NXH382,824,15,8,1112.2,8897.6,912.004
SO - 0002396,2015-08-07,8,Export,USD,AXW291,177,2,7,917.9,6425.3,614.993
SO - 0002636,2015-08-07,122,Wholesale,USD,NXH382,806,19,9,1809.0,16281.0,1139.67
SO - 0005844,2015-08-07,14,Distributor,USD,GUT930,552,30,10,2211.0,22110.0,1127.6100000000001
SO - 0007500,2015-08-07,15,Wholesale,USD,GUT930,326,23,11,1192.6000000000001,13118.600000000002,644.0040000000001
SO - 0010566,2015-08-07,66,Wholesale,USD,AXW291,177,4,7,2519.2000000000003,17634.4,1662.6720000000003
SO - 0008396,2015-08-07,6,Wholesale,USD,NXH382,561,17,6,5098.7,30592.199999999997,4180.933999999999
SO - 000857,2015-08-07,78,Wholesale,USD,GUT930,277,15,8,3979.8,31838.4,3223.6380000000004
SO - 000976,2015-08-07,136,Distributor,USD,AXW291,451,4,12,5172.400000000001,62068.8,3155.164
SO - 0005837,2015-08-07,131,Export,USD,FLR025,161,2,7,1246.2,8723.4,660.4860000000001
SO - 0007971,2015-08-07,51,Wholesale,USD,GUT930,775,7,11,6472.2,71194.2,4012.7639999999997
SO - 0002014,2015-08-07,7,Wholesale,USD,GUT930,386,20,12,1969.8,23637.6,1477.35
SO - 0004399,2015-08-07,91,Distributor,USD,AXW291,112,1,11,6097.0,67067.0,4816.63
SO - 0006157,2015-08-07,160,Distributor,USD,GUT930,469,11,12,5695.0,68340.0,2847.5
SO - 0008070,2015-08-07,151,Distributor,USD,AXW291,235,11,8,2298.1,18384.8,988.183
SO - 0008565,2015-08-07,165,Wholesale,USD,NXH382,100,20,5,5514.1,27570.5,2536.4860000000003
SO - 000119,2015-08-07,41,Distributor,USD,FLR025,961,26,5,5581.1,27905.5,4130.014
SO - 0002288,2015-08-07,76,Export,USD,AXW291,186,5,11,2244.5,24689.5,1324.2549999999999
SO - 0002670,2015-08-07,88,Wholesale,USD,AXW291,511,4,12,3959.7000000000003,47516.4,2811.387
SO - 0003398,2015-08-07,137,Distributor,USD,GUT930,251,26,9,864.3000000000001,7778.700000000001,622.296
SO - 0008657,2015-08-07,147,Wholesale,USD,AXW291,816,3,5,1889.4,9447.0,1095.852
SO - 0010359,2015-08-07,102,Distributor,USD,GUT930,946,16,8,1695.1000000000001,13560.800000000001,830.599
SO - 000823,2015-08-07,156,Distributor,USD,FLR025,491,15,11,2237.8,24615.800000000003,1499.3260000000002
SO - 0001018,2015-08-07,7,Distributor,USD,AXW291,744,1,6,5306.400000000001,31838.4,2440.9440000000004
SO - 0002470,2015-08-07,166,Distributor,USD,AXW291,267,1,6,1748.7,10492.2,786.9150000000001
SO - 0004283,2015-08-07,51,Wholesale,USD,AXW291,45,10,8,3832.4,30659.2,2261.116
SO - 0004807,2015-08-07,163,Wholesale,USD,AXW291,138,14,10,1005.0,10050.0,582.9
SO - 0005836,2015-08-07,130,Wholesale,USD,AXW291,269,1,12,670.0,8040.0,569.5
SO - 0007554,2015-08-07,36,Wholesale,USD,AXW291,577,20,5,2452.2000000000003,12261.000000000002,1741.0620000000001
SO - 0010104,2015-08-07,78,Distributor,USD,FLR025,723,12,7,3879.3,27155.100000000002,3219.819
SO - 0010599,2015-08-07,97,Wholesale,USD,GUT930,497,15,9,1038.5,9346.5,747.72
SO - 0009930,2015-08-07,122,Wholesale,USD,AXW291,226,3,10,5735.2,57352.0,4416.104
SO - 000982,2015-08-08,2,Wholesale,USD,AXW291,837,26,9,1051.9,9467.1,441.798
SO - 0001103,2015-08-08,1,Distributor,USD,AXW291,791,6,6,5748.6,34491.600000000006,3564.132
SO - 0001314,2015-08-08,77,Wholesale,USD,AXW291,979,13,7,971.5,6800.5,777.2
SO - 0002121,2015-08-08,84,Wholesale,USD,AXW291,953,13,10,2827.4,28274.0,2403.29
SO - 0005382,2015-08-08,73,Wholesale,USD,AXW291,347,14,9,5956.3,53606.700000000004,4467.225
SO - 0005911,2015-08-08,138,Wholesale,USD,AXW291,425,14,9,1855.9,16703.100000000002,965.0680000000001
SO - 0006822,2015-08-08,132,Distributor,USD,AXW291,868,19,6,4020.0,24120.0,2613.0
SO - 0007168,2015-08-08,162,Wholesale,USD,AXW291,184,15,10,167.5,1675.0,137.35
SO - 000786,2015-08-08,59,Wholesale,USD,AXW291,244,13,11,3008.3,33091.3,2406.6400000000003
SO - 0002023,2015-08-08,140,Distributor,USD,GUT930,255,26,8,3832.4,30659.2,3180.892
SO - 0007812,2015-08-08,119,Wholesale,USD,GUT930,81,13,6,1038.5,6231.0,550.405
SO - 0009359,2015-08-08,56,Distributor,USD,NXH382,715,1,9,2432.1,21888.899999999998,1775.433
SO - 000802,2015-08-08,89,Wholesale,USD,AXW291,411,2,12,1889.4,22672.800000000003,1454.8380000000002
SO - 0001882,2015-08-08,148,Wholesale,USD,AXW291,693,19,12,1038.5,12462.0,768.49
SO - 0003317,2015-08-08,40,Wholesale,USD,AXW291,181,18,12,2807.3,33687.600000000006,1908.9640000000002
SO - 0004232,2015-08-08,75,Distributor,USD,AXW291,406,25,7,1078.7,7550.900000000001,647.22
SO - 0005469,2015-08-08,20,Wholesale,USD,GUT930,613,1,10,1842.5,18425.0,1087.075
SO - 0005758,2015-08-08,62,Wholesale,USD,GUT930,517,17,11,5266.2,57928.2,4212.96
SO - 0006750,2015-08-08,76,Wholesale,USD,NXH382,661,20,12,1775.5,21306.0,1083.055
SO - 0007847,2015-08-08,79,Distributor,USD,NXH382,346,5,9,1058.6000000000001,9527.400000000001,582.2300000000001
SO - 0008542,2015-08-08,18,Wholesale,USD,NXH382,882,14,11,3953.0,43483.0,1739.32
SO - 0002581,2015-08-08,164,Wholesale,USD,GUT930,688,20,5,1695.1000000000001,8475.5,830.599
SO - 0002904,2015-08-08,116,Wholesale,USD,FLR025,450,13,6,1105.5,6633.0,541.6949999999999
SO - 0004244,2015-08-08,12,Wholesale,USD,GUT930,325,22,11,750.4,8254.4,555.2959999999999
SO - 0004367,2015-08-08,114,Distributor,USD,AXW291,168,17,8,1139.0,9112.0,831.47
SO - 0004838,2015-08-08,2,Wholesale,USD,AXW291,437,12,5,3819.0,19095.0,2864.25
SO - 0005892,2015-08-08,153,Wholesale,USD,AXW291,669,3,12,247.9,2974.8,193.36200000000002
SO - 0006367,2015-08-08,80,Wholesale,USD,NXH382,530,13,11,783.9,8622.9,399.789
SO - 0006616,2015-08-08,102,Export,USD,AXW291,209,1,12,3886.0,46632.0,2720.2
SO - 0007371,2015-08-08,15,Distributor,USD,AXW291,584,13,7,1326.6000000000001,9286.2,703.0980000000001
SO - 0007402,2015-08-08,6,Distributor,USD,NXH382,659,15,6,2331.6,13989.599999999999,1095.8519999999999
SO - 0007704,2015-08-08,106,Wholesale,USD,AXW291,505,18,7,3772.1,26404.7,1961.492
SO - 000214,2015-08-08,20,Wholesale,USD,NXH382,695,10,6,3932.9,23597.4,1691.147
SO - 000216,2015-08-08,150,Distributor,USD,NXH382,132,25,5,837.5,4187.5,603.0
SO - 0001192,2015-08-08,86,Distributor,USD,AXW291,244,3,6,1065.3,6391.799999999999,500.691
SO - 0001601,2015-08-08,54,Distributor,USD,NXH382,347,11,8,3986.5,31892.0,2033.115
SO - 0003176,2015-08-08,124,Wholesale,USD,NXH382,652,3,7,3530.9,24716.3,2930.647
SO - 0003933,2015-08-08,153,Export,USD,NXH382,73,8,9,6277.900000000001,56501.100000000006,2636.7180000000003
SO - 0003973,2015-08-08,9,Wholesale,USD,AXW291,239,14,7,6170.7,43194.9,4998.267
SO - 0004829,2015-08-08,57,Distributor,USD,AXW291,160,13,12,2680.0,32160.0,1581.1999999999998
SO - 0005656,2015-08-08,19,Export,USD,AXW291,75,7,12,2385.2000000000003,28622.4,1025.6360000000002
SO - 0010508,2015-08-08,84,Wholesale,USD,NXH382,484,30,10,1882.7,18827.0,1110.793
SO - 000952,2015-08-08,12,Export,USD,AXW291,227,2,7,1031.8,7222.599999999999,763.5319999999999
SO - 0002312,2015-08-08,88,Wholesale,USD,GUT930,760,20,7,6224.3,43570.1,3859.0660000000003
SO - 0003327,2015-08-08,29,Distributor,USD,GUT930,814,17,8,241.20000000000002,1929.6000000000001,202.608
SO - 0004119,2015-08-08,53,Distributor,USD,GUT930,852,16,8,3966.4,31731.2,3173.1200000000003
SO - 0006618,2015-08-08,87,Wholesale,USD,GUT930,567,1,7,2666.6,18666.2,2079.948
SO - 0002788,2015-08-09,129,Distributor,USD,AXW291,635,3,7,1956.4,13694.800000000001,782.5600000000001
SO - 0003118,2015-08-09,18,Wholesale,USD,AXW291,746,15,6,3946.3,23677.800000000003,3354.355
SO - 0008380,2015-08-09,125,Export,USD,GUT930,649,14,12,904.5,10854.0,443.205
SO - 0010005,2015-08-09,138,Wholesale,USD,AXW291,665,11,10,1132.3,11323.0,690.703
SO - 0001278,2015-08-09,89,Distributor,USD,GUT930,134,20,8,241.20000000000002,1929.6000000000001,200.196
SO - 0002614,2015-08-09,117,Wholesale,USD,NXH382,127,25,7,1112.2,7785.400000000001,489.368
SO - 0006058,2015-08-09,128,Export,USD,AXW291,156,2,10,1728.6000000000001,17286.0,726.0120000000001
SO - 0006134,2015-08-09,53,Distributor,USD,NXH382,485,3,11,3557.7000000000003,39134.700000000004,1707.6960000000001
SO - 0006375,2015-08-09,173,Export,USD,AXW291,923,17,12,904.5,10854.0,407.02500000000003
SO - 0007321,2015-08-09,175,Wholesale,USD,GUT930,247,4,7,2559.4,17915.8,1638.016
SO - 0010450,2015-08-09,158,Distributor,USD,AXW291,542,2,7,2793.9,19557.3,1452.8280000000002
SO - 0010144,2015-08-09,43,Wholesale,USD,AXW291,314,18,7,1031.8,7222.599999999999,577.808
SO - 0009227,2015-08-09,143,Wholesale,USD,NXH382,709,3,11,6177.400000000001,67951.40000000001,5065.468
SO - 0010553,2015-08-09,52,Wholesale,USD,FLR025,334,15,6,716.9,4301.4,508.99899999999997
SO - 0009381,2015-08-09,101,Distributor,USD,AXW291,210,3,7,1675.0,11725.0,1323.25
SO - 000239,2015-08-09,124,Wholesale,USD,AXW291,779,9,9,1219.4,10974.6,695.058
SO - 0005437,2015-08-09,135,Wholesale,USD,AXW291,162,15,8,3906.1,31248.8,3242.0629999999996
SO - 0009242,2015-08-09,85,Distributor,USD,NXH382,676,16,12,234.5,2814.0,126.63000000000001
SO - 0001272,2015-08-09,138,Distributor,USD,AXW291,346,1,6,261.3,1567.8000000000002,180.297
SO - 0002362,2015-08-09,22,Wholesale,USD,AXW291,124,4,8,3919.5,31356.0,3292.3799999999997
SO - 0003544,2015-08-09,67,Distributor,USD,NXH382,133,2,11,2358.4,25942.4,1249.952
SO - 0003824,2015-08-09,110,Distributor,USD,AXW291,26,1,5,5996.5,29982.5,2398.6
SO - 0007110,2015-08-09,169,Distributor,USD,NXH382,769,16,7,3973.1,27811.7,2383.8599999999997
SO - 0007189,2015-08-09,29,Export,USD,NXH382,695,17,5,2331.6,11658.0,1142.484
SO - 0007290,2015-08-09,52,Wholesale,USD,NXH382,114,22,11,6070.2,66772.2,2670.888
SO - 0007664,2015-08-09,133,Wholesale,USD,NXH382,224,6,9,904.5,8140.5,361.8
SO - 0008177,2015-08-09,33,Distributor,USD,NXH382,8,18,10,897.8000000000001,8978.0,466.85600000000005
SO - 0008668,2015-08-09,57,Wholesale,USD,GUT930,747,10,11,5460.5,60065.5,4259.1900000000005
SO - 000242,2015-08-09,100,Wholesale,USD,AXW291,925,17,9,3946.3,35516.700000000004,1657.446
SO - 000366,2015-08-09,60,Wholesale,USD,AXW291,109,13,10,3946.3,39463.0,1815.2980000000002
SO - 0001296,2015-08-09,169,Wholesale,USD,GUT930,606,3,6,6056.8,36340.8,2907.264
SO - 0001449,2015-08-09,74,Wholesale,USD,AXW291,429,26,6,6532.5,39195.0,5487.3
SO - 0003536,2015-08-09,80,Wholesale,USD,AXW291,692,26,9,6411.900000000001,57707.100000000006,3526.5450000000005
SO - 0002331,2015-08-09,16,Wholesale,USD,AXW291,645,24,6,1822.4,10934.400000000001,1111.664
SO - 0004774,2015-08-09,173,Export,USD,NXH382,736,25,5,958.1,4790.5,526.955
SO - 0006350,2015-08-09,87,Wholesale,USD,GUT930,56,28,12,958.1,11497.2,411.983
SO - 0008698,2015-08-09,81,Wholesale,USD,NXH382,20,15,7,1943.0,13601.0,913.2099999999999
SO - 0009802,2015-08-09,81,Distributor,USD,GUT930,323,2,6,207.70000000000002,1246.2,87.23400000000001
SO - 0009697,2015-08-09,163,Wholesale,USD,AXW291,4,28,8,2572.8,20582.4,1054.848
SO - 0002752,2015-08-10,132,Wholesale,USD,AXW291,625,16,8,1025.1000000000001,8200.800000000001,481.797
SO - 0003181,2015-08-10,7,Wholesale,USD,AXW291,457,3,7,2251.2000000000003,15758.400000000001,1710.9120000000003
SO - 0004750,2015-08-10,47,Wholesale,USD,AXW291,785,25,9,1125.6000000000001,10130.400000000001,461.49600000000004
SO - 0005142,2015-08-10,6,Wholesale,USD,AXW291,518,26,6,1018.4,6110.4,661.96
SO - 0005760,2015-08-10,27,Wholesale,USD,AXW291,598,6,7,2398.6,16790.2,1750.9779999999998
SO - 0001018,2015-08-10,7,Distributor,USD,AXW291,216,1,6,5306.400000000001,31838.4,2440.9440000000004
SO - 0001359,2015-08-10,110,Distributor,USD,AXW291,735,25,11,1118.9,12307.900000000001,548.2610000000001
SO - 0004248,2015-08-10,129,Distributor,USD,GUT930,255,15,6,1085.4,6512.400000000001,705.5100000000001
SO - 0010515,2015-08-10,5,Wholesale,USD,NXH382,889,3,5,1989.9,9949.5,1631.718
SO - 0004499,2015-08-10,119,Export,USD,AXW291,99,11,9,234.5,2110.5,175.875
SO - 0004948,2015-08-10,111,Wholesale,USD,AXW291,65,19,5,3953.0,19765.0,2648.51
SO - 0006907,2015-08-10,7,Distributor,USD,AXW291,594,5,11,850.9,9359.9,714.756
SO - 0007333,2015-08-10,114,Distributor,USD,GUT930,153,26,6,1038.5,6231.0,768.49
SO - 0009062,2015-08-10,37,Wholesale,USD,GUT930,717,12,8,3906.1,31248.8,2421.782
SO - 0009233,2015-08-10,18,Distributor,USD,AXW291,244,11,5,1152.4,5762.0,691.44
SO - 0001184,2015-08-10,88,Wholesale,USD,NXH382,180,23,12,917.9,11014.8,706.783
SO - 0001897,2015-08-10,157,Wholesale,USD,FLR025,279,4,6,897.8000000000001,5386.8,520.724
SO - 0001901,2015-08-10,158,Distributor,USD,AXW291,946,15,6,1179.2,7075.200000000001,754.688
SO - 0004143,2015-08-10,145,Wholesale,USD,AXW291,971,26,11,6244.400000000001,68688.40000000001,3434.4200000000005
SO - 0004617,2015-08-10,50,Wholesale,USD,AXW291,973,18,9,3986.5,35878.5,3308.7949999999996
SO - 0004757,2015-08-10,12,Distributor,USD,AXW291,181,14,7,268.0,1876.0,125.96
SO - 0005529,2015-08-10,140,Wholesale,USD,AXW291,621,16,7,241.20000000000002,1688.4,113.364
SO - 0005737,2015-08-10,68,Distributor,USD,AXW291,68,25,11,3564.4,39208.4,1639.624
SO - 0005946,2015-08-10,48,Distributor,USD,NXH382,607,26,12,2505.8,30069.600000000002,1904.4080000000001
SO - 0006214,2015-08-10,40,Wholesale,USD,AXW291,794,25,9,1065.3,9587.699999999999,490.038
SO - 0006563,2015-08-10,163,Wholesale,USD,AXW291,486,28,8,2572.8,20582.4,1054.848
SO - 0006591,2015-08-10,75,Distributor,USD,AXW291,590,5,12,2345.0,28140.0,1031.8
SO - 0007098,2015-08-10,36,Wholesale,USD,AXW291,934,6,6,1139.0,6834.0,865.64
SO - 0010261,2015-08-10,52,Wholesale,USD,NXH382,357,4,12,5406.900000000001,64882.8,2487.1740000000004
SO - 0009592,2015-08-10,145,Wholesale,USD,GUT930,408,2,11,1889.4,20783.4,1265.8980000000001
SO - 000255,2015-08-10,102,Wholesale,USD,AXW291,259,13,12,221.1,2653.2,126.02699999999999
